student_id,first_name,last_name,date_of_birth,grade_level,school_id,classroom_id,enrollment_date,status
13a88484-cc6f-465a-a8ab-a0db17a72c55,Luna,Jones,2018-08-26,3,cc69d542-de0a-488a-8cea-59b4669368d3,c6ef52a5-bcfe-42c4-811e-3e1742bb8327,2025-07-22,active
11487d86-123e-48c1-9174-bba2d2ebd6ae,Harper,Baker,2018-11-10,4,4dc45fc6-fadb-4868-9f4e-cddd631c7abe,496f8f38-a77a-48b3-ac65-e711a3ecb57d,2024-02-26,active
66760cee-95aa-4972-a967-7123b5966888,Charlotte,Johnson,2020-02-06,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,8b35003f-095e-4a67-98ed-953555c434c9,2024-02-05,active
f4cf7b8f-0c00-487a-a6b5-33176573f6e5,Sebastian,Adams,2015-08-01,6,e90fd1a6-c3e6-4489-ba3c-bab83e479e34,a53adfb8-2ca4-44b1-b751-c3d01db79c2b,2025-09-13,inactive
bc9b2d69-d0d7-4bbc-b45c-8b5090d7674f,Liam,Taylor,2020-11-16,PreK,19c726c8-fcb4-4a36-87dc-1d5bad0faf47,4876c2de-1ae9-495a-b0e3-79ff3c3807da,2024-01-08,active
bc0dad8e-1d7d-49c4-834c-88ee16a85e6e,Grace,Young,2015-01-06,PreK,549a30d9-553b-4506-a689-172079c7116b,5ab6ed1a-3a4f-4913-80c1-9a6b3c9188fb,2023-06-29,active
1b5c1188-8f06-4f9a-a7ba-9b0e4ac6ffc4,Ava,Clark,2021-10-26,4,67894daf-2798-473f-a133-34509c85a5b2,f95b0812-8415-4384-8eb1-390eaaf9eaff,2024-12-04,inactive
5df9b95e-b047-4c95-a0ba-78f290b05ce8,James,Torres,2017-01-24,PreK,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,98bc94e6-b380-4de2-ad80-d8c9e0364499,2024-07-30,active
6ed621e0-6fd6-4a77-91f8-2d61cd09456c,Harper,Young,2014-05-01,K,a19de5b5-7532-4976-b51c-f1e4d45c4761,40d4cc31-4289-4b27-b0d8-d3497a177d5c,2026-03-14,inactive
e46d752f-b50a-45a8-b894-50586eef0251,Ethan,Nguyen,2014-02-03,5,7caa99e5-aa2f-43f6-93ad-68f80ce21053,839363e5-1e1f-497f-9914-ce8abcb86790,2025-01-04,active
1e441298-1bf7-466d-849e-58b7ef59234a,Sophia,Lopez,2016-12-15,5,7caa99e5-aa2f-43f6-93ad-68f80ce21053,839363e5-1e1f-497f-9914-ce8abcb86790,2024-01-24,active
e1bb3e3c-bd05-4d3b-879d-e29a8ff335eb,Samuel,Brown,2015-09-09,PreK,549a30d9-553b-4506-a689-172079c7116b,6833b220-8788-4057-8290-0e59293615d8,2024-09-05,active
897a19b2-45a3-4b81-9858-e9b109f8d601,Aria,Baker,2021-10-24,5,67894daf-2798-473f-a133-34509c85a5b2,ff1b81c6-7c32-40f5-941d-1fdd4c835c81,2025-08-18,active
e1d38028-67b8-45ee-a9ca-1f1cad46f9a6,Jackson,White,2020-10-01,PreK,549a30d9-553b-4506-a689-172079c7116b,5ab6ed1a-3a4f-4913-80c1-9a6b3c9188fb,2025-12-02,active
4e373f5c-fdf0-4fd4-9eef-e808ee7d33b4,Eleanor,Nelson,2014-03-20,1,a19de5b5-7532-4976-b51c-f1e4d45c4761,057fd6ae-71b8-4abc-8da4-e4c569233387,2023-07-24,active
e22e693e-1522-41fa-8e76-6a9ba78a5d21,Thomas,Davis,2016-10-29,PreK,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,0d945544-a8cb-43cd-a269-734389a189c9,2025-04-16,active
8b055364-9e7a-4dd9-a899-3d5b69dd434b,Michael,Taylor,2015-09-20,5,7caa99e5-aa2f-43f6-93ad-68f80ce21053,839363e5-1e1f-497f-9914-ce8abcb86790,2023-04-20,active
084997a3-af7b-4f31-aefa-b92e40be6409,Ella,Green,2018-12-19,5,7caa99e5-aa2f-43f6-93ad-68f80ce21053,839363e5-1e1f-497f-9914-ce8abcb86790,2024-02-26,active
d75cc70f-cf06-4dd4-b020-1f79e22adaf8,Caleb,Young,2022-11-15,2,770836c9-49fe-4be4-9a0e-1643d77c750e,418b7df9-baf3-4679-9b0d-c5d72d069f98,2023-09-15,active
75112154-a52a-4c6d-9ba8-0b1228182dc3,Mia,Hall,2017-09-01,4,4dc45fc6-fadb-4868-9f4e-cddd631c7abe,496f8f38-a77a-48b3-ac65-e711a3ecb57d,2023-10-26,active
0f1e99e1-ec86-4ab9-958a-0eda91b820ae,Jack,Hall,2017-09-02,K,636b8ce6-96c0-452b-ab0a-e739dcb68a8c,183330c5-a735-4902-b602-180fbf5592f2,2025-02-01,active
c1de9619-2712-4e20-a1df-2fac9d3c96d5,Leo,Rodriguez,2020-05-17,2,7ec49931-9e42-4f30-8490-b24bceee7862,a1819dad-b07c-4204-b4ba-ca8049eb02bd,2025-09-28,active
fea7d7b4-4a0d-42ea-8445-8fbdcceddfc9,James,Hernandez,2018-10-27,PreK,19c726c8-fcb4-4a36-87dc-1d5bad0faf47,4876c2de-1ae9-495a-b0e3-79ff3c3807da,2023-09-19,active
b1e28e31-afd5-46f4-a97c-bda2833f43f3,Luna,Lewis,2013-04-20,4,9c754117-bfe4-40a9-bfb1-097fc1c520df,91514a03-a618-4e52-8ba2-2d9966965c74,2025-07-22,active
22c9c88b-eae8-45f5-af64-f545b2068679,Evelyn,Gonzalez,2019-01-07,6,36e20eff-d78a-49dd-aa53-f1238ee345c0,ed22639e-28db-4ef8-a083-75057a6dd6be,2025-02-02,active
26e2434b-91d3-4916-89a2-85040b7945f5,Layla,Anderson,2020-09-15,1,ef06a233-254a-4212-bc4d-4c981116338d,ba37a6df-0db0-4b5a-bbd5-18a4c9857690,2025-05-15,active
4e1785ce-9add-43bf-aef4-7e1c3347557a,Elijah,Robinson,2014-05-10,1,a19de5b5-7532-4976-b51c-f1e4d45c4761,057fd6ae-71b8-4abc-8da4-e4c569233387,2024-07-15,active
7144d346-3720-4990-ba22-fe830872990b,Chloe,Taylor,2022-09-11,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,b07ab463-c28b-457b-995f-7644911fba5e,2025-08-29,active
6974c00a-fa50-4b25-b2bb-1cc8fa43d20c,Emma,Rivera,2020-06-18,1,ef06a233-254a-4212-bc4d-4c981116338d,ba37a6df-0db0-4b5a-bbd5-18a4c9857690,2023-11-30,active
afcadeb5-0ec6-491c-8381-b15e1af70c74,Jackson,Wilson,2016-02-05,3,ed6bec0a-d128-4e2e-9194-a5f5ecdcd12e,56a657da-9840-49f2-a1ce-723efec2b8f6,2024-07-06,active
a7eb1fb1-5eaa-4624-84ab-2d00db1e47d9,Isabella,Ramirez,2018-07-26,3,a19de5b5-7532-4976-b51c-f1e4d45c4761,0a4557bd-162a-4023-9843-d1f0079dbb2e,2025-05-25,inactive
badd3b4e-190d-481e-97a9-eaa493800f80,Abigail,Lopez,2018-04-24,5,9c753fbb-87d9-4088-a5d8-1d94279cfd36,01c98481-95f8-4ecd-8568-e04d411f4018,2024-04-25,active
7cae6656-f055-454c-a61f-bd7bca54f5b6,Henry,Flores,2022-11-07,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2024-09-21,active
2f3031f9-d9c9-4fff-90b4-3de7630f45d7,Elijah,Smith,2017-06-11,3,19d4685d-44dd-459b-b1b7-d29030de23be,935cba73-fde4-4590-9dc2-e548f5c97a70,2025-10-28,active
709b7663-4e17-4f4d-9e28-cd7707664784,Jackson,Harris,2016-04-19,3,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,e312d46a-0e68-4bce-b76f-263c49f9066e,2024-06-11,active
b5a01666-de91-4560-a079-d84910f81076,Noah,Perez,2022-02-15,K,6f8dac0a-5e74-4b21-8bc0-8791b5e21e65,5242efe4-41b6-453c-bbcc-c5197b1c8c87,2023-08-02,inactive
2f883779-e138-446f-8d9e-ee0bfb44632e,Emma,Taylor,2017-05-30,K,4dc45fc6-fadb-4868-9f4e-cddd631c7abe,68d325c0-a0d2-415f-993c-8a6581e9ddde,2023-07-06,active
52a804da-bd7d-4c51-900e-61ec94d05e90,Isabella,Scott,2018-09-15,5,7ec49931-9e42-4f30-8490-b24bceee7862,d66c0993-dc16-4362-80c5-e302db3c8561,2025-05-02,active
5d736731-1ea3-43cd-ae15-49be80b5f0bb,Owen,Perez,2019-01-09,1,19c726c8-fcb4-4a36-87dc-1d5bad0faf47,18582510-dbec-41f4-8cba-d0c2f9ee2cd3,2026-01-29,inactive
9ec8c5ee-5216-48d2-9d92-3285fe990df4,Sebastian,Martinez,2021-10-24,4,9c754117-bfe4-40a9-bfb1-097fc1c520df,91514a03-a618-4e52-8ba2-2d9966965c74,2026-03-25,active
c98cc697-d294-43ba-a759-683dab621158,Alexander,Mitchell,2023-01-29,PreK,4d436791-1c24-4038-9be1-6a252a5d08a1,205a0e83-1f66-4458-8289-7c8301c5711c,2026-01-20,active
3bbbe52d-7401-434c-9b57-24cb49e22ad2,Theodore,Lee,2018-11-22,6,8b902c90-6686-47cd-ad47-fa5721327dd2,f76be8e1-e7b5-401b-8be6-b7bc6252b526,2024-09-25,active
70067bc7-5542-4234-bd3f-ff8a2ecc9e1c,Aiden,Nelson,2017-07-28,4,770836c9-49fe-4be4-9a0e-1643d77c750e,2fb3bedd-fdcc-4add-bcf5-2d1d822507af,2024-02-07,active
a016ea80-b4af-44d6-8930-a00dc48e2396,Noah,Anderson,2022-12-29,1,961f8a8c-7080-469b-b989-ff844d396f26,91689921-a4c8-4416-9427-4eeaa612b102,2024-02-02,active
37448bcd-0f85-404d-949c-46b286f75ee6,Sebastian,Davis,2019-01-12,K,4dc45fc6-fadb-4868-9f4e-cddd631c7abe,68d325c0-a0d2-415f-993c-8a6581e9ddde,2025-11-15,transferred
18d2add1-ff20-4b9a-8292-bf9a12ed233d,Jackson,Scott,2022-08-21,6,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,2709daf3-6175-4db4-a14d-2d90480cf226,2025-04-03,active
6563e694-6774-4dd3-8982-b75bcfcd7f0c,Camila,Garcia,2022-01-19,6,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,2709daf3-6175-4db4-a14d-2d90480cf226,2023-12-13,active
edce2002-70b3-473c-9d4e-2791fa5ae72c,Alexander,Torres,2021-01-08,4,7caa99e5-aa2f-43f6-93ad-68f80ce21053,40bd200c-783b-4301-b9fe-6e5db5052583,2026-02-08,inactive
e96f788b-fca7-4513-ac8a-26c462367780,Theodore,Roberts,2019-06-11,K,9c754117-bfe4-40a9-bfb1-097fc1c520df,e662b82d-c072-458b-8cfa-26311c0dfab6,2023-04-12,active
ff137b88-33ba-4cf7-b76d-3cc98608b934,Thomas,Miller,2021-11-29,2,9c754117-bfe4-40a9-bfb1-097fc1c520df,5e29c2a7-886d-414e-8503-48b6332749ed,2026-01-18,inactive
5de4e564-68fb-49d3-855a-615381085f01,Michael,White,2018-04-22,2,770836c9-49fe-4be4-9a0e-1643d77c750e,a6911c63-74b2-4fb8-a5d0-f080ec0d01f2,2023-12-09,active
fd49fe21-a732-46df-9c8c-f73e05cd24e8,Elijah,Robinson,2018-01-17,PreK,4d436791-1c24-4038-9be1-6a252a5d08a1,1f3425ca-93f3-41ad-a1a9-fa734d8fcf37,2023-06-02,active
47f75fc7-8cef-40a3-97af-4dc4c161a9fc,Chloe,Nelson,2015-05-20,3,4ee9a5c1-bd82-4668-84fd-271673c58244,9fdbb3e7-e57b-4072-95bb-2e5d38b0d11e,2024-10-06,active
9b45ba18-145f-4d28-9dd5-a8251718ee8c,Grace,Campbell,2013-08-18,3,c6e42cb4-e6de-4841-86c7-fe00bd66bd5b,e923241e-3202-400a-95d5-4d9625f5c1f1,2025-01-28,inactive
1d456147-ac15-4c2f-8b8c-23449e39a0a6,Leo,Jackson,2020-12-17,2,409978d4-7def-4d4b-83ce-75fa2a3bff94,18f27eb7-c16a-4207-955b-bce0239ae59c,2023-07-12,active
f511dcd2-cf22-45a8-9bc6-a1e226bbdb6d,Elijah,Sanchez,2021-06-28,4,67894daf-2798-473f-a133-34509c85a5b2,f95b0812-8415-4384-8eb1-390eaaf9eaff,2025-05-24,active
d70be388-cdac-432d-8736-6198592b42a0,Lucas,Hernandez,2017-02-19,PreK,b9772d10-67bf-4262-9d92-9cc00f8e27dc,080260f2-ad76-422f-8e69-700a9cb214d8,2023-05-16,active
e18be74b-c144-46ac-834c-74ade8cb1124,James,Martin,2018-05-09,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,8b35003f-095e-4a67-98ed-953555c434c9,2024-02-13,active
1f774bcf-505f-43e0-82d3-73bf4e7d1eca,Camila,Nelson,2018-04-20,6,8b902c90-6686-47cd-ad47-fa5721327dd2,f76be8e1-e7b5-401b-8be6-b7bc6252b526,2023-12-28,active
9da77c95-086a-4c15-b2a1-32d6daa2e20a,Ella,Harris,2014-12-25,1,ef06a233-254a-4212-bc4d-4c981116338d,ba37a6df-0db0-4b5a-bbd5-18a4c9857690,2025-12-31,active
4ce572b2-fcd5-4650-a36e-4dbedc2a1629,Nora,Ramirez,2013-09-02,K,8b902c90-6686-47cd-ad47-fa5721327dd2,9db94297-e03f-40d0-b179-81c815f07b31,2023-10-05,active
61c9779d-8898-477d-a55d-a32dab83715b,Elijah,Williams,2016-05-18,6,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,eeead877-fbec-4125-ad14-ff49346f7382,2025-08-23,active
a8be2fe1-31dc-421c-a8c9-38982579d39b,Owen,King,2019-05-09,4,770836c9-49fe-4be4-9a0e-1643d77c750e,e2591245-fac2-4824-8b02-75ea23338188,2024-02-15,active
36777dc1-61f6-4a9f-be98-0d4dab7e59c3,Sebastian,Garcia,2021-11-07,K,3efefdf8-9308-4f31-a290-d9e04fd3b172,01b3f0d2-7ced-4ec9-afb2-7860a27f6589,2025-11-17,inactive
889b1dba-ee1c-481e-b4e0-6521424cbabd,Thomas,Martin,2019-01-19,3,4ee9a5c1-bd82-4668-84fd-271673c58244,9fdbb3e7-e57b-4072-95bb-2e5d38b0d11e,2023-12-21,active
d978ff70-b3f5-4345-9a85-b62f6ca293bf,Aiden,Jones,2016-11-05,2,cc69d542-de0a-488a-8cea-59b4669368d3,ef4deeb6-3c70-4419-9e47-1019910c9dfa,2023-07-10,inactive
1847ad67-4cfb-4382-b4f0-66cee6506a28,Abigail,Miller,2021-07-17,PreK,19d4685d-44dd-459b-b1b7-d29030de23be,ee6269e4-3d3d-48bd-bb4d-6969b9749bbd,2025-08-21,active
0f2de1a3-8ca5-496d-9922-26213872b8f1,Samuel,Garcia,2018-10-06,2,409978d4-7def-4d4b-83ce-75fa2a3bff94,18f27eb7-c16a-4207-955b-bce0239ae59c,2024-09-06,active
e32b3ea8-330c-4c71-8fcd-257184246472,Benjamin,Lopez,2021-05-01,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,54e104da-ce81-4698-976a-57f9c01f3c83,2025-11-06,active
3a91dae5-c0a7-42c3-a392-e42d60c88cc6,Luna,Nguyen,2021-09-03,3,c6e42cb4-e6de-4841-86c7-fe00bd66bd5b,e923241e-3202-400a-95d5-4d9625f5c1f1,2024-12-03,active
91acc9d3-5a00-4da7-b08c-45baae7557f3,Benjamin,Wilson,2013-11-22,K,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,3702d96e-0c1c-4000-bc04-e1420b7b5de7,2025-03-03,active
f8b568b4-c982-48a8-b519-713164da8c6f,Liam,Smith,2021-08-25,1,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,dc2be503-1b24-4019-88d8-1e71172918bb,2026-04-02,active
b0dcbb62-3e77-4068-a17f-9ec0ab77fcf2,Jack,Hall,2020-05-04,4,9c754117-bfe4-40a9-bfb1-097fc1c520df,71f3fe2f-5ddb-4d84-88dd-fe0f1486d43b,2025-12-06,active
08c264f7-fe64-43aa-884f-0e481ffe8378,Eleanor,Baker,2018-05-24,4,7caa99e5-aa2f-43f6-93ad-68f80ce21053,dc14df46-d94c-4333-89e6-705ddaddf738,2025-04-11,transferred
0aef9db6-ad45-459c-9718-dbeb649d9d61,Isabella,Smith,2019-02-20,PreK,3d4b41e3-0641-4c4d-90cc-150d0b9cc0f9,0f91c596-b33d-4197-911f-b291b1ebc696,2023-12-16,active
2fb7a9ab-721c-4d37-90f7-b685a24a9a32,Aria,Adams,2020-03-22,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,54e104da-ce81-4698-976a-57f9c01f3c83,2024-06-05,active
cf01a739-9286-4820-9c9c-83b5fc6a97f1,Elijah,Martin,2016-05-20,PreK,b9772d10-67bf-4262-9d92-9cc00f8e27dc,080260f2-ad76-422f-8e69-700a9cb214d8,2024-04-28,active
c35a1039-12ac-42fd-84c9-7b6025bd0ae4,James,Hernandez,2015-09-02,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2023-05-18,inactive
d56d31c1-7898-4403-b599-6a66be3d6256,Ella,Nguyen,2015-08-08,K,e90fd1a6-c3e6-4489-ba3c-bab83e479e34,e146c1ab-db93-418f-804f-187687737f2c,2023-05-14,active
891e04d3-16ff-46c1-96e2-9c3e3bdfe707,Ethan,Smith,2013-09-18,PreK,0c93e27c-c545-4f5f-bcfc-f771640959e3,8f1a4bd0-d97d-42e7-80ea-3a26baf4e808,2023-07-17,active
04a5be9d-5eb8-425a-be99-a18b47c0e4c0,Olivia,Young,2016-07-26,6,8b902c90-6686-47cd-ad47-fa5721327dd2,f76be8e1-e7b5-401b-8be6-b7bc6252b526,2024-11-19,active
2a5e48ac-c5a5-44be-811e-2d04354edf44,Amelia,Rivera,2013-05-28,PreK,19d4685d-44dd-459b-b1b7-d29030de23be,ee6269e4-3d3d-48bd-bb4d-6969b9749bbd,2025-12-28,active
3f0a8993-bb0d-4508-9341-8ca1ce246cd4,Aiden,Jones,2016-06-14,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,54e104da-ce81-4698-976a-57f9c01f3c83,2025-01-09,active
2fe23dba-f9f3-4acb-96b3-c0c567e4f3bd,Ryan,Adams,2016-02-06,2,9c754117-bfe4-40a9-bfb1-097fc1c520df,5e29c2a7-886d-414e-8503-48b6332749ed,2026-01-11,active
daa19a70-f007-4707-83b6-ecdb22f07f65,Grace,Gonzalez,2023-01-12,6,4d436791-1c24-4038-9be1-6a252a5d08a1,bf543a54-5618-4fed-8831-322c896f89c7,2024-11-13,active
d72f014d-4414-430a-a0c2-cf67b829bf5b,Samuel,Baker,2019-07-20,1,961f8a8c-7080-469b-b989-ff844d396f26,91689921-a4c8-4416-9427-4eeaa612b102,2024-06-26,active
97e5fb5a-6b63-4200-8565-380e4db4909e,Abigail,Baker,2020-11-05,3,24362bd7-c875-4bb6-a444-3404a681b2a7,126ede2c-0191-4c52-b653-8603d126d059,2025-06-11,active
3d225565-a461-4cdf-8e55-835acb88d2a6,Evelyn,Hall,2016-01-14,K,7ea91de7-edca-4dd7-8567-713bd0c7e6d0,8a2d5fd2-24c4-4b6e-814b-6c20e5efe7c8,2024-06-01,active
ab6d6689-0497-4cd9-8b19-c43cddc9c014,Mia,Hill,2021-01-06,4,7b9e1d75-0e5e-45b4-b563-e22f77fe40b5,d690d4fd-501c-4e9a-9063-1252cb069475,2024-05-16,active
8804a38a-020d-41bc-8703-9067f292e719,Lucas,Scott,2015-11-02,2,9c754117-bfe4-40a9-bfb1-097fc1c520df,5e29c2a7-886d-414e-8503-48b6332749ed,2024-07-27,active
eb2f423f-753a-4b04-b66c-1ce5a7092979,Thomas,Hernandez,2017-11-23,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,54e104da-ce81-4698-976a-57f9c01f3c83,2025-04-04,active
ef94b926-f12c-4cc8-a2dc-55210069a86c,Sebastian,Davis,2023-03-03,K,dec0d1c2-3afd-42dc-b41c-f3ad5d5b9b24,5fe98476-1393-4f43-8816-394f079baa76,2025-02-23,active
43f00b12-d352-43e6-b6bb-80bbeb758bfa,Harper,Perez,2014-12-13,K,a19de5b5-7532-4976-b51c-f1e4d45c4761,40d4cc31-4289-4b27-b0d8-d3497a177d5c,2025-12-25,active
3b097045-af8d-4027-9635-0d0216c1e49d,Eleanor,Allen,2014-11-21,3,c6e42cb4-e6de-4841-86c7-fe00bd66bd5b,e923241e-3202-400a-95d5-4d9625f5c1f1,2024-02-07,active
6bddc8cd-77f0-4162-8b0c-5c6413d40cf3,Nora,Davis,2022-08-23,2,0c93e27c-c545-4f5f-bcfc-f771640959e3,a042c912-af1c-4235-b1f4-4a5a8548b992,2025-10-26,transferred
c9602bc7-9be7-4741-a575-2f30c5d28f8d,Sophia,Hernandez,2015-03-16,2,0c93e27c-c545-4f5f-bcfc-f771640959e3,a042c912-af1c-4235-b1f4-4a5a8548b992,2026-02-05,active
f5b2c792-6750-48b8-aab0-15ae49239548,Jackson,Lewis,2018-01-15,4,3d4b41e3-0641-4c4d-90cc-150d0b9cc0f9,4f24d785-4c5a-46b3-bd4e-180550822676,2024-11-22,active
4dd0cc73-fd7c-4d42-b97f-ccf0f798732a,Ethan,Rodriguez,2022-01-16,PreK,636b8ce6-96c0-452b-ab0a-e739dcb68a8c,25866598-d5cd-4a71-979b-1630f5a9afd7,2025-04-17,active
546ebd12-3a95-4eb2-89ca-96b0d9b86e86,Henry,Walker,2015-09-06,PreK,19c726c8-fcb4-4a36-87dc-1d5bad0faf47,4876c2de-1ae9-495a-b0e3-79ff3c3807da,2023-04-17,active
416371e6-769e-45a3-a309-01149bb526fa,Daniel,Rivera,2021-02-20,6,7ea91de7-edca-4dd7-8567-713bd0c7e6d0,140bd922-3519-4001-9d28-95064686136d,2024-09-29,active
38de0b27-44ed-40e7-8e36-bb9e246fb484,Abigail,Anderson,2020-01-18,K,7ea91de7-edca-4dd7-8567-713bd0c7e6d0,8a2d5fd2-24c4-4b6e-814b-6c20e5efe7c8,2026-03-23,active
44739487-ed35-4aaa-8762-5cbef84e1dcc,Theodore,Baker,2016-09-08,5,636b8ce6-96c0-452b-ab0a-e739dcb68a8c,6ad0c956-cf55-4254-b558-9c7e94ed2fed,2025-10-29,active
03f8c427-da23-4df3-9783-81c02c710334,Jackson,King,2016-01-22,5,4ee9a5c1-bd82-4668-84fd-271673c58244,76c6d791-99e7-462e-83d4-401a326697c6,2023-04-24,inactive
1c158693-6336-4f5d-879f-295f4a1e0dc2,Caleb,Hernandez,2017-10-26,3,a5bd2773-6ae1-45f6-85a7-89fa8e70e117,dc4e6378-c0b9-4c65-b6fc-62c4b55fc75f,2025-07-04,active
b5caa94e-6d35-4c66-a1b4-22cba73941a8,Layla,Brown,2022-05-01,4,bcab8575-2c79-4e87-b156-b78148a98ed8,f3d2002c-87a0-41b1-b9f5-62a7ab79ba46,2024-02-07,transferred
2ac67b32-892e-4b73-bcea-402453f43ed7,Thomas,Hall,2018-09-03,2,cc69d542-de0a-488a-8cea-59b4669368d3,ef4deeb6-3c70-4419-9e47-1019910c9dfa,2025-07-05,active
1b85fd83-f748-48eb-8642-6cf7fc96ccdc,Alexander,King,2017-10-11,K,8f578f11-a663-41a3-ac1c-ca779cab1f35,34f4d130-c68c-416d-98e9-94f1639d573d,2023-04-20,active
bc23ae72-1db9-4fae-a78e-06d0267d4409,Penelope,Flores,2016-08-20,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2024-05-28,active
79002011-20c2-4139-9e40-e8c4f5cded0b,Caleb,Gonzalez,2017-05-08,K,e90fd1a6-c3e6-4489-ba3c-bab83e479e34,e146c1ab-db93-418f-804f-187687737f2c,2025-07-10,inactive
b05ee8be-4aba-4c60-b84b-b821ae12ad35,Gianna,Campbell,2022-07-03,3,a5bd2773-6ae1-45f6-85a7-89fa8e70e117,dc4e6378-c0b9-4c65-b6fc-62c4b55fc75f,2025-02-17,active
65903113-5288-4cc4-a9f5-29748db004d8,Lucas,Garcia,2014-07-04,5,cc69d542-de0a-488a-8cea-59b4669368d3,8ac0715e-6887-4eeb-9091-5b1acb8e9269,2024-11-05,active
e0d50fd5-4e57-4855-b3c8-3d3207838e3a,Liam,Johnson,2014-10-14,6,e90fd1a6-c3e6-4489-ba3c-bab83e479e34,a53adfb8-2ca4-44b1-b751-c3d01db79c2b,2024-02-25,inactive
055952ed-c94e-49c0-9356-687d7a865398,Caleb,Martin,2013-11-25,6,1a67d9b4-5cf8-4aaf-a3de-d79d96c91528,c4008ed0-231c-4ba4-889b-a719a7dad878,2024-08-10,active
f80bc78d-7cee-40b1-a551-d3af5b9b53c7,Harper,Green,2022-03-05,6,7ea91de7-edca-4dd7-8567-713bd0c7e6d0,140bd922-3519-4001-9d28-95064686136d,2025-05-06,active
7f96450e-f814-4de0-8b32-be12c6208518,Ella,Martin,2022-05-06,6,24362bd7-c875-4bb6-a444-3404a681b2a7,9925569d-54f8-42cd-8812-056568c67420,2023-12-15,active
0cf2ff97-e4e8-4fb7-b1a1-55efeaff619e,Logan,Nguyen,2015-10-15,4,1cd4a5dd-e438-4e95-96e4-3c463bae06a7,4bff92f9-14f1-4c06-bedd-944f547e02ec,2024-07-30,active
b39aef9f-ed9e-474c-84aa-cb539950cf65,Mason,Jackson,2013-12-08,K,0c93e27c-c545-4f5f-bcfc-f771640959e3,d0a1700e-e85a-4230-89a4-efb90a31b828,2025-03-21,active
f09664cf-c4ce-4368-b22c-190cfa28341a,Logan,Thomas,2020-09-23,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,f269ac38-472a-4b86-8ba6-26077fb8347b,2026-03-03,active
f09598b7-5138-40ce-9d2b-5c87559a3520,Jack,Miller,2013-12-29,5,19d4685d-44dd-459b-b1b7-d29030de23be,2c80d094-1f16-4969-88f1-a1adbc15389a,2025-04-12,active
1e2893e9-9cde-4d72-a781-da38fee570ea,Noah,Ramirez,2017-02-23,4,9c753fbb-87d9-4088-a5d8-1d94279cfd36,8230ebd0-4404-4a17-8df9-4898b338a3a3,2023-10-09,inactive
74995bde-2ab1-4552-a229-b81bec7b511c,Daniel,Baker,2019-08-20,5,7f5d47f9-3864-4644-8f8a-4ac8e373e22f,239186e5-5dab-4984-b2be-e1b41df535b6,2023-09-10,active
5df02f52-b02b-4fb8-9a45-fc8f7ffe8ada,Samuel,Young,2014-09-16,5,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,d98a0fad-be5f-4f83-b07e-7ed3f9485c76,2024-09-25,active
56059ad4-52e4-4cb0-82ed-9e6deeb3f2eb,William,Allen,2015-09-05,1,961f8a8c-7080-469b-b989-ff844d396f26,91689921-a4c8-4416-9427-4eeaa612b102,2024-03-02,active
ab9b62c9-1958-41d5-80d3-366132107b96,Theodore,Davis,2020-04-09,6,3d4b41e3-0641-4c4d-90cc-150d0b9cc0f9,91009e6d-de92-41fa-a9f5-d2459049405c,2026-02-18,active
34db4af2-7e5f-4924-801e-c5354f7f820e,Aiden,White,2016-03-20,3,ed6bec0a-d128-4e2e-9194-a5f5ecdcd12e,56a657da-9840-49f2-a1ce-723efec2b8f6,2024-02-19,inactive
d25eb8e5-1d9f-47b4-b536-69f798217feb,James,White,2013-09-09,K,a19de5b5-7532-4976-b51c-f1e4d45c4761,40d4cc31-4289-4b27-b0d8-d3497a177d5c,2023-11-15,active
92c40e00-c08a-4c5d-93ca-0b9d6a915f72,Daniel,Martin,2015-01-18,K,54efc792-15e8-4edf-b463-c3fb0cffef14,20d6ab85-16c0-4c20-a14c-c91f094ca097,2023-12-01,transferred
cb44deaa-9f11-47f3-9906-eb3f3c5ba183,William,Martinez,2018-07-31,K,8f578f11-a663-41a3-ac1c-ca779cab1f35,34f4d130-c68c-416d-98e9-94f1639d573d,2023-05-31,active
